  QueueTimes | ServiceTimes | SojournTimes
       1.731 |        2.360 |        4.091
       0.710 |        0.500 |        1.210
       0.280 |        0.435 |        0.716
       0.121 |        0.563 |        0.684
       0.173 |        1.240 |        1.414
       0.965 |        0.381 |        1.346
       0.191 |        0.655 |        0.846
       0.184 |        2.366 |        2.550
       1.383 |        0.644 |        2.026
       1.183 |        1.426 |        2.609
       1.834 |        0.727 |        2.561
       2.430 |        0.970 |        3.400
       0.135 |        0.547 |        0.682
       0.525 |        1.638 |        2.162
       0.680 |        0.533 |        1.213
       0.177 |        0.373 |        0.551
       0.207 |        0.931 |        1.138
       0.229 |        0.612 |        0.841
       0.256 |        0.685 |        0.941
       0.120 |        2.156 |        2.276
       0.130 |        1.214 |        1.344
       0.160 |        0.952 |        1.112
       0.185 |        1.826 |        2.011
       0.458 |        1.980 |        2.438
       1.091 |        0.896 |        1.987
       1.360 |        2.374 |        3.734
       3.562 |        0.353 |        3.915
       2.103 |        0.378 |        2.481
       0.449 |        0.638 |        1.087
       0.174 |        0.537 |        0.711
       0.221 |        0.333 |        0.554
       0.176 |        0.692 |        0.869
       0.183 |        0.813 |        0.996
       0.186 |        1.344 |        1.530
       0.879 |        0.483 |        1.362
       0.460 |        0.912 |        1.372
       0.139 |        0.518 |        0.657
       0.326 |        0.518 |        0.844
       0.173 |        1.739 |        1.912
       0.180 |        0.731 |        0.911
       0.192 |        0.975 |        1.167
       0.155 |        1.363 |        1.519
       0.576 |        0.507 |        1.082
       0.173 |        1.957 |        2.130
       0.132 |        0.294 |        0.426
       0.173 |        0.586 |        0.759
       0.188 |        0.740 |        0.928
       0.148 |        0.544 |        0.692
       0.185 |        0.947 |        1.132
       0.141 |        2.208 |        2.350
       0.720 |        0.431 |        1.151
       0.147 |        0.982 |        1.129
       0.160 |        0.766 |        0.926
       0.701 |        0.839 |        1.540
       0.178 |        0.477 |        0.655
       0.297 |        1.802 |        2.099
       0.140 |        0.438 |        0.578
       0.181 |        0.682 |        0.863
       0.179 |        1.261 |        1.441
       1.204 |        0.921 |        2.125
       0.172 |        0.500 |        0.673
       0.184 |        0.525 |        0.709
       0.538 |        1.804 |        2.341
       0.787 |        0.355 |        1.142
       1.043 |        1.207 |        2.250
       2.215 |        0.622 |        2.837
       0.931 |        0.608 |        1.538
       0.378 |        0.622 |        1.000
       0.181 |        0.614 |        0.795
       0.185 |        1.135 |        1.320
       0.183 |        1.330 |        1.513
       0.181 |        0.505 |        0.687
       0.183 |        0.816 |        0.999
       0.888 |        0.468 |        1.356
       0.868 |        1.071 |        1.940
       0.185 |        0.506 |        0.691
       0.544 |        1.525 |        2.069
       0.175 |        1.069 |        1.244
       0.183 |        0.857 |        1.039
       0.536 |        0.870 |        1.406
       0.435 |        1.400 |        1.834
       0.177 |        0.585 |        0.762
       0.510 |        0.519 |        1.030
       0.248 |        1.938 |        2.185
       1.473 |        0.797 |        2.269
       1.964 |        0.477 |        2.442
       1.175 |        0.372 |        1.547
       0.186 |        2.175 |        2.361
       0.184 |        0.928 |        1.112
       0.184 |        0.713 |        0.897
       0.706 |        0.595 |        1.301
       0.942 |        0.558 |        1.500
       0.191 |        0.678 |        0.869
       0.181 |        2.753 |        2.933
       1.132 |        0.357 |        1.489
       1.395 |        2.503 |        3.897
       0.329 |        2.215 |        2.544
       2.385 |        1.325 |        3.710
       0.995 |        0.512 |        1.508
       1.206 |        1.108 |        2.314
       0.213 |        0.459 |        0.671
       0.140 |        2.042 |        2.182
       0.666 |        0.635 |        1.301
       0.966 |        0.336 |        1.302
       0.849 |        0.373 |        1.223
       0.163 |        0.903 |        1.066
       0.183 |        0.433 |        0.616
       0.184 |        0.799 |        0.983
       0.203 |        0.808 |        1.011
       0.167 |        0.437 |        0.604
       0.176 |        0.542 |        0.718
       0.185 |        1.809 |        1.994
       1.297 |        0.851 |        2.147
       1.755 |        0.509 |        2.264
       0.156 |        0.361 |        0.517
       0.180 |        0.572 |        0.752
       0.178 |        0.424 |        0.602
       0.299 |        1.483 |        1.782
       0.173 |        0.927 |        1.099
       0.184 |        0.879 |        1.063
       1.012 |        0.949 |        1.960
       0.165 |        0.359 |        0.523
       0.170 |        0.387 |        0.557
       0.542 |        0.276 |        0.818
       0.296 |        0.790 |        1.085
       0.137 |        0.732 |        0.868
       0.179 |        1.258 |        1.438
       0.165 |        0.701 |        0.867
       0.180 |        0.675 |        0.855
       0.837 |        0.408 |        1.246
       0.173 |        0.559 |        0.732
       0.186 |        0.528 |        0.714
       0.642 |        1.784 |        2.425
       2.011 |        0.533 |        2.544
       0.178 |        1.919 |        2.097
       0.141 |        1.020 |        1.160
       0.177 |        0.533 |        0.710
       0.570 |        0.344 |        0.914
       0.671 |        1.874 |        2.545
       0.179 |        0.539 |        0.719
       0.184 |        0.731 |        0.915
       0.185 |        0.643 |        0.828
       0.167 |        0.344 |        0.511
       0.184 |        0.714 |        0.899
       0.167 |        1.548 |        1.715
       0.177 |        1.091 |        1.268
       0.189 |        0.720 |        0.908
       0.186 |        0.529 |        0.714
       0.200 |        0.354 |        0.555
       0.358 |        2.057 |        2.416
       0.175 |        1.835 |        2.010
       1.285 |        2.333 |        3.618
       3.298 |        0.411 |        3.709
       0.151 |        0.618 |        0.769
       0.157 |        1.478 |        1.635
       0.920 |        0.719 |        1.640
       0.167 |        2.011 |        2.178
       0.166 |        0.454 |        0.620
       0.186 |        1.391 |        1.577
       1.445 |        0.685 |        2.129
       2.017 |        0.578 |        2.595
       0.966 |        1.037 |        2.003
       0.160 |        1.494 |        1.655
       1.305 |        2.513 |        3.818
       0.179 |        0.501 |        0.681
       0.456 |        0.386 |        0.842
       0.176 |        0.405 |        0.581
       0.172 |        1.925 |        2.097
       1.730 |        0.538 |        2.268
       1.388 |        0.610 |        1.999
       1.534 |        0.731 |        2.264
       1.385 |        2.235 |        3.620
       2.270 |        0.572 |        2.842
       0.358 |        0.739 |        1.098
       0.176 |        0.453 |        0.629
       0.180 |        2.870 |        3.050
       0.185 |        2.436 |        2.620
       1.485 |        0.451 |        1.936
       0.207 |        1.129 |        1.336
       1.264 |        0.843 |        2.108
       1.207 |        0.661 |        1.868
       0.212 |        0.476 |        0.688
       0.176 |        2.171 |        2.348
       0.183 |        0.703 |        0.885
       0.708 |        0.950 |        1.658
       1.582 |        1.292 |        2.873
       0.300 |        0.575 |        0.875
       0.174 |        0.874 |        1.048
       1.035 |        0.383 |        1.419
       0.171 |        1.386 |        1.558
       0.179 |        0.503 |        0.682
       0.185 |        2.359 |        2.544
       0.993 |        0.744 |        1.737
       0.171 |        1.454 |        1.625
       0.182 |        0.583 |        0.765
       0.179 |        0.600 |        0.779
       0.175 |        0.442 |        0.617
       0.481 |        0.421 |        0.902
       0.162 |        2.723 |        2.886
       1.499 |        0.445 |        1.943
       1.056 |        2.244 |        3.301
       0.885 |        0.394 |        1.278
       0.148 |        2.595 |        2.743
       1.908 |        1.831 |        3.739
       3.230 |        0.336 |        3.566
       0.182 |        0.779 |        0.961
       0.181 |        0.524 |        0.705
       0.186 |        0.657 |        0.843
       0.688 |        0.343 |        1.031
       0.428 |        1.820 |        2.249
       1.995 |        0.775 |        2.770
       2.480 |        0.673 |        3.153
       0.177 |        0.796 |        0.974
       0.182 |        2.303 |        2.485
       0.188 |        1.589 |        1.776
       0.154 |        0.373 |        0.527
       0.197 |        1.331 |        1.528
       0.182 |        1.215 |        1.397
       0.927 |        0.412 |        1.340
       0.176 |        0.522 |        0.698
       0.497 |        0.441 |        0.939
       0.230 |        0.363 |        0.593
       0.116 |        0.344 |        0.460
       0.179 |        0.775 |        0.954
       0.936 |        0.650 |        1.585
